graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
31.0,Graph with 9 nodes and 20 edges,"[[0, 0, 1, 1, 1, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 1, 0, 1, 1, 1, 0], [0, 1, 0, 0, 1, 0, 1, 1, 1], [1, 0, 1, 1, 1, 1, 0, 1, 1], [1, 1, 0, 1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 1, 1, 0, 0]]",26.0,3.0,Y,"{0: 29, 1: 32, 2: 35, 3: 38, 4: 41, 5: 44, 6: 47, 7: 50, 8: 26}",Y,"{0: 29, 1: 32, 2: 35, 3: 38, 4: 41, 5: 44, 6: 47, 7: 50, 8: 26}","{(0, 2): 11, (0, 3): 1, (0, 4): 11, (0, 6): 3, (0, 7): 3, (1, 4): 13, (1, 5): 11, (1, 7): 8, (2, 6): 24, (3, 4): 1, (3, 6): 2, (3, 7): 34, (4, 5): 12, (4, 6): 3, (4, 7): 1, (5, 6): 3, (5, 7): 2, (5, 8): 16, (6, 7): 2, (6, 8): 10}",73.90975952148438,20.0,9.0,40.0
32.0,Graph with 9 nodes and 16 edges,"[[0, 0, 0, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 1, 1, 1, 0], [1, 0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 1, 0, 1, 0, 0, 1, 1], [1, 0, 1, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 1, 1, 0]]",18.0,6.0,Y,"{0: 24, 1: 30, 2: 36, 3: 42, 4: 48, 5: 54, 6: 60, 7: 66, 8: 18}",Y,"{0: 24, 1: 30, 2: 36, 3: 42, 4: 48, 5: 54, 6: 60, 7: 66, 8: 18}","{(0, 3): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 7): 20, (1, 3): 30, (2, 6): 34, (2, 7): 2, (3, 5): 11, (4, 5): 41, (4, 6): 1, (4, 7): 5, (5, 8): 1, (6, 7): 23, (6, 8): 1, (7, 8): 16}",599.1458892822266,16.0,9.0,32.0
33.0,Graph with 9 nodes and 18 edges,"[[0, 1, 1, 1, 0, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1, 0, 1, 1], [0, 1, 1, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 1, 0, 1, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0, 0]]",28.0,7.0,Y,"{0: 77, 1: 28, 2: 35, 3: 84, 4: 63, 5: 56, 6: 42, 7: 49, 8: 70}",Y,"{0: 77, 1: 28, 2: 35, 3: 84, 4: 63, 5: 56, 6: 42, 7: 49, 8: 70}","{(0, 1): 1, (0, 2): 28, (0, 3): 1, (0, 6): 1, (0, 7): 46, (1, 4): 24, (1, 6): 3, (2, 3): 3, (2, 4): 1, (2, 6): 1, (2, 7): 1, (2, 8): 1, (3, 5): 33, (3, 7): 1, (3, 8): 46, (4, 6): 37, (4, 7): 1, (5, 8): 23}",965.8336639404297,18.0,9.0,36.0
34.0,Graph with 9 nodes and 15 edges,"[[0, 0, 0, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 1, 0, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 1, 1], [1, 0, 0, 1, 0, 0, 1, 0, 1], [0, 0, 1, 1, 0, 1, 1, 1, 0]]",16.0,8.0,Y,"{0: 24, 1: 32, 2: 40, 3: 48, 4: 56, 5: 64, 6: 72, 7: 80, 8: 16}",Y,"{0: 24, 1: 32, 2: 40, 3: 48, 4: 56, 5: 64, 6: 72, 7: 80, 8: 16}","{(0, 4): 18, (0, 5): 4, (0, 6): 1, (0, 7): 1, (1, 5): 32, (2, 4): 38, (2, 6): 1, (2, 8): 1, (3, 5): 27, (3, 7): 20, (3, 8): 1, (5, 8): 1, (6, 7): 58, (6, 8): 12, (7, 8): 1}",31.948089599609375,15.0,9.0,30.0
35.0,Graph with 9 nodes and 17 edges,"[[0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 1, 0], [1, 1, 0, 0, 1, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0, 1, 1, 1], [1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 1, 1, 0, 0, 0, 1, 1], [0, 1, 0, 1, 0, 1, 1, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1, 0]]",8.0,7.0,Y,"{0: 50, 1: 22, 2: 15, 3: 57, 4: 64, 5: 29, 6: 8, 7: 36, 8: 43}",Y,"{0: 50, 1: 22, 2: 15, 3: 57, 4: 64, 5: 29, 6: 8, 7: 36, 8: 43}","{(0, 2): 12, (0, 3): 5, (0, 4): 33, (1, 2): 1, (1, 4): 20, (1, 7): 1, (2, 4): 1, (2, 6): 1, (3, 4): 10, (3, 6): 1, (3, 7): 32, (3, 8): 9, (5, 7): 1, (5, 8): 28, (6, 7): 1, (6, 8): 5, (7, 8): 1}",844.9554443359375,17.0,9.0,34.0
35.0,Graph with 9 nodes and 17 edges,"[[0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 1, 0], [1, 1, 0, 0, 1, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0, 1, 1, 1], [1, 1, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 1, 1, 0, 0, 0, 1, 1], [0, 1, 0, 1, 0, 1, 1, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1, 0]]",26.0,7.0,Y,"{0: 40, 1: 75, 2: 61, 3: 47, 4: 33, 5: 68, 6: 26, 7: 54, 8: 82}",Y,"{0: 40, 1: 75, 2: 61, 3: 47, 4: 33, 5: 68, 6: 26, 7: 54, 8: 82}","{(0, 2): 15, (0, 3): 24, (0, 4): 1, (1, 2): 36, (1, 4): 26, (1, 7): 13, (2, 4): 1, (2, 6): 9, (3, 4): 5, (3, 6): 1, (3, 7): 1, (3, 8): 16, (5, 7): 28, (5, 8): 40, (6, 7): 1, (6, 8): 15, (7, 8): 11}",59.1278076171875,17.0,9.0,34.0
36.0,Graph with 9 nodes and 18 edges,"[[0, 1, 1, 1, 1, 0, 0, 0, 1], [1, 0, 0, 1, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 1, 1, 1, 0], [1, 1, 0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 1, 1, 0, 1, 1, 0], [0, 0, 0, 1, 1, 1, 0, 0, 0], [0, 1, 1, 1, 1, 1, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0]]",16.0,3.0,Y,"{0: 34, 1: 25, 2: 31, 3: 16, 4: 22, 5: 40, 6: 28, 7: 37, 8: 19}",Y,"{0: 34, 1: 25, 2: 31, 3: 16, 4: 22, 5: 40, 6: 28, 7: 37, 8: 19}","{(0, 1): 6, (0, 2): 3, (0, 3): 6, (0, 4): 1, (0, 8): 18, (1, 3): 2, (1, 4): 11, (1, 7): 6, (2, 7): 28, (3, 5): 6, (3, 6): 1, (3, 7): 1, (4, 5): 7, (4, 6): 1, (4, 7): 1, (4, 8): 1, (5, 6): 26, (5, 7): 1}",40.0543212890625,18.0,9.0,36.0
37.0,Graph with 9 nodes and 21 edges,"[[0, 0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 1, 1, 1, 0, 0, 1, 1], [0, 1, 0, 0, 0, 1, 1, 1, 1], [0, 1, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 1, 0, 1, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0, 1, 1], [1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 1, 1, 1, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1, 0, 0]]",4.0,1.0,Y,"{0: 4, 1: 5, 2: 12, 3: 11, 4: 7, 5: 10, 6: 9, 7: 6, 8: 8}",Y,"{0: 4, 1: 5, 2: 12, 3: 11, 4: 7, 5: 10, 6: 9, 7: 6, 8: 8}","{(0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 8): 1, (1, 2): 1, (1, 3): 1, (1, 4): 1, (1, 7): 1, (1, 8): 1, (2, 5): 5, (2, 6): 1, (2, 7): 1, (2, 8): 4, (3, 4): 2, (3, 6): 6, (3, 7): 2, (4, 5): 2, (4, 7): 1, (5, 7): 1, (5, 8): 1, (6, 8): 1}",36.00120544433594,21.0,9.0,42.0
37.0,Graph with 9 nodes and 21 edges,"[[0, 0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 1, 1, 1, 0, 0, 1, 1], [0, 1, 0, 0, 0, 1, 1, 1, 1], [0, 1, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 1, 0, 1, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0, 1, 1], [1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 1, 1, 1, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1, 0, 0]]",6.0,3.0,Y,"{0: 12, 1: 27, 2: 24, 3: 9, 4: 21, 5: 15, 6: 6, 7: 18, 8: 30}",Y,"{0: 12, 1: 27, 2: 24, 3: 9, 4: 21, 5: 15, 6: 6, 7: 18, 8: 30}","{(0, 4): 5, (0, 5): 1, (0, 6): 1, (0, 8): 5, (1, 2): 5, (1, 3): 1, (1, 4): 2, (1, 7): 5, (1, 8): 14, (2, 5): 4, (2, 6): 1, (2, 7): 7, (2, 8): 7, (3, 4): 5, (3, 6): 1, (3, 7): 2, (4, 5): 7, (4, 7): 2, (5, 7): 2, (5, 8): 1, (6, 8): 3}",32.901763916015625,21.0,9.0,42.0
37.0,Graph with 9 nodes and 21 edges,"[[0, 0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 1, 1, 1, 0, 0, 1, 1], [0, 1, 0, 0, 0, 1, 1, 1, 1], [0, 1, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 1, 0, 1, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0, 1, 1], [1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 1, 1, 1, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1, 0, 0]]",6.0,5.0,Y,"{0: 16, 1: 6, 2: 36, 3: 26, 4: 46, 5: 41, 6: 11, 7: 21, 8: 31}",Y,"{0: 16, 1: 6, 2: 36, 3: 26, 4: 46, 5: 41, 6: 11, 7: 21, 8: 31}","{(0, 4): 4, (0, 5): 3, (0, 6): 5, (0, 8): 4, (1, 2): 2, (1, 3): 1, (1, 4): 1, (1, 7): 1, (1, 8): 1, (2, 5): 4, (2, 6): 4, (2, 7): 2, (2, 8): 24, (3, 4): 8, (3, 6): 1, (3, 7): 16, (4, 5): 32, (4, 7): 1, (5, 7): 1, (5, 8): 1, (6, 8): 1}",54.12101745605469,21.0,9.0,42.0
37.0,Graph with 9 nodes and 21 edges,"[[0, 0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 1, 1, 1, 0, 0, 1, 1], [0, 1, 0, 0, 0, 1, 1, 1, 1], [0, 1, 0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 1, 0, 1, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0, 1, 1], [1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 1, 1, 1, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1, 0, 0]]",24.0,8.0,Y,"{0: 32, 1: 40, 2: 48, 3: 56, 4: 64, 5: 72, 6: 80, 7: 88, 8: 24}",Y,"{0: 32, 1: 40, 2: 48, 3: 56, 4: 64, 5: 72, 6: 80, 7: 88, 8: 24}","{(0, 4): 1, (0, 5): 1, (0, 6): 29, (0, 8): 1, (1, 2): 1, (1, 3): 1, (1, 4): 1, (1, 7): 36, (1, 8): 1, (2, 5): 1, (2, 6): 1, (2, 7): 44, (2, 8): 1, (3, 4): 6, (3, 6): 43, (3, 7): 6, (4, 5): 55, (4, 7): 1, (5, 7): 1, (5, 8): 14, (6, 8): 7}",1157.999038696289,21.0,9.0,42.0
38.0,Graph with 9 nodes and 19 edges,"[[0, 0, 0, 1, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 1, 1, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0, 1, 1, 0], [1, 1, 1, 0, 0, 0, 1, 1, 1], [0, 0, 1, 0, 1, 1, 0, 0, 1], [0, 1, 1, 0, 1, 1, 0, 0, 1], [1, 0, 0, 1, 0, 1, 1, 1, 0]]",6.0,6.0,Y,"{0: 18, 1: 12, 2: 42, 3: 6, 4: 48, 5: 54, 6: 36, 7: 24, 8: 30}",Y,"{0: 18, 1: 12, 2: 42, 3: 6, 4: 48, 5: 54, 6: 36, 7: 24, 8: 30}","{(0, 3): 1, (0, 5): 1, (0, 8): 16, (1, 5): 11, (1, 7): 1, (2, 3): 1, (2, 4): 1, (2, 5): 36, (2, 6): 3, (2, 7): 1, (3, 4): 3, (3, 8): 1, (4, 6): 31, (4, 7): 13, (5, 6): 1, (5, 7): 1, (5, 8): 4, (6, 8): 1, (7, 8): 8}",43.8690185546875,19.0,9.0,38.0
39.0,Graph with 9 nodes and 18 edges,"[[0, 1, 1, 1, 1, 1, 0, 0, 0], [1, 0, 1, 1, 1, 1, 0, 0, 1], [1, 1, 0, 1, 0, 1, 0, 1, 0], [1, 1, 1, 0, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 1, 1, 0, 0, 0]]",28.0,9.0,Y,"{0: 100, 1: 37, 2: 46, 3: 91, 4: 64, 5: 55, 6: 73, 7: 82, 8: 28}",Y,"{0: 100, 1: 37, 2: 46, 3: 91, 4: 64, 5: 55, 6: 73, 7: 82, 8: 28}","{(0, 1): 1, (0, 2): 1, (0, 3): 8, (0, 4): 62, (0, 5): 28, (1, 2): 1, (1, 3): 31, (1, 4): 1, (1, 5): 1, (1, 8): 2, (2, 3): 42, (2, 5): 1, (2, 7): 1, (3, 6): 1, (3, 7): 9, (4, 8): 1, (5, 8): 25, (6, 7): 72}",625.8487701416016,18.0,9.0,36.0
44.0,Graph with 9 nodes and 14 edges,"[[0, 0, 1, 0, 1, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 1, 1, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0]]",4.0,1.0,Y,"{0: 9, 1: 12, 2: 11, 3: 4, 4: 5, 5: 7, 6: 10, 7: 6, 8: 8}",Y,"{0: 9, 1: 12, 2: 11, 3: 4, 4: 5, 5: 7, 6: 10, 7: 6, 8: 8}","{(0, 2): 1, (0, 4): 3, (0, 5): 3, (0, 7): 2, (1, 6): 4, (1, 8): 8, (2, 3): 1, (2, 5): 2, (2, 6): 6, (2, 7): 1, (3, 5): 1, (3, 7): 2, (4, 5): 1, (4, 7): 1}",25.987625122070312,14.0,9.0,28.0
46.0,Graph with 9 nodes and 20 edges,"[[0, 0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 0, 1, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 1, 0, 0, 0, 1, 1, 0, 1], [1, 1, 0, 0, 0, 1, 1, 1, 1], [1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1], [0, 0, 1, 0, 1, 1, 0, 0, 0], [1, 0, 1, 1, 1, 1, 1, 0, 0]]",4.0,1.0,Y,"{0: 4, 1: 5, 2: 7, 3: 8, 4: 11, 5: 9, 6: 10, 7: 6, 8: 12}",Y,"{0: 4, 1: 5, 2: 7, 3: 8, 4: 11, 5: 9, 6: 10, 7: 6, 8: 12}","{(0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 8): 1, (1, 3): 3, (1, 4): 1, (1, 6): 1, (2, 7): 4, (2, 8): 3, (3, 5): 1, (3, 6): 3, (3, 8): 1, (4, 5): 3, (4, 6): 2, (4, 7): 1, (4, 8): 3, (5, 6): 1, (5, 7): 1, (5, 8): 2, (6, 8): 2}",64.849853515625,20.0,9.0,40.0
46.0,Graph with 9 nodes and 20 edges,"[[0, 0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 0, 1, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 1, 0, 0, 0, 1, 1, 0, 1], [1, 1, 0, 0, 0, 1, 1, 1, 1], [1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1], [0, 0, 1, 0, 1, 1, 0, 0, 0], [1, 0, 1, 1, 1, 1, 1, 0, 0]]",22.0,3.0,Y,"{0: 34, 1: 46, 2: 28, 3: 43, 4: 37, 5: 25, 6: 31, 7: 40, 8: 22}",Y,"{0: 34, 1: 46, 2: 28, 3: 43, 4: 37, 5: 25, 6: 31, 7: 40, 8: 22}","{(0, 4): 11, (0, 5): 2, (0, 6): 9, (0, 8): 12, (1, 3): 31, (1, 4): 7, (1, 6): 8, (2, 7): 23, (2, 8): 5, (3, 5): 1, (3, 6): 10, (3, 8): 1, (4, 5): 9, (4, 6): 2, (4, 7): 6, (4, 8): 2, (5, 6): 1, (5, 7): 11, (5, 8): 1, (6, 8): 1}",70.09506225585938,20.0,9.0,40.0
47.0,Graph with 9 nodes and 21 edges,"[[0, 1, 1, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 1, 1, 0, 1, 1], [1, 1, 0, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 1, 1, 1, 0, 1, 1, 0, 1], [0, 1, 1, 1, 1, 0, 1, 0, 1], [0, 0, 1, 0, 1, 1, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 1, 1, 1, 0, 0]]",6.0,4.0,Y,"{0: 10, 1: 14, 2: 18, 3: 22, 4: 26, 5: 30, 6: 34, 7: 6, 8: 38}",Y,"{0: 10, 1: 14, 2: 18, 3: 22, 4: 26, 5: 30, 6: 34, 7: 6, 8: 38}","{(0, 1): 2, (0, 2): 4, (0, 7): 1, (0, 8): 3, (1, 2): 1, (1, 4): 1, (1, 5): 7, (1, 7): 2, (1, 8): 1, (2, 4): 3, (2, 5): 2, (2, 6): 5, (2, 7): 3, (3, 4): 12, (3, 5): 10, (4, 5): 1, (4, 6): 6, (4, 8): 3, (5, 6): 1, (5, 8): 9, (6, 8): 22}",49.114227294921875,21.0,9.0,42.0
47.0,Graph with 9 nodes and 21 edges,"[[0, 1, 1, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 1, 1, 0, 1, 1], [1, 1, 0, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 1, 1, 1, 0, 1, 1, 0, 1], [0, 1, 1, 1, 1, 0, 1, 0, 1], [0, 0, 1, 0, 1, 1, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 1, 1, 1, 0, 0]]",14.0,6.0,Y,"{0: 20, 1: 26, 2: 32, 3: 38, 4: 44, 5: 50, 6: 62, 7: 14, 8: 56}",Y,"{0: 20, 1: 26, 2: 32, 3: 38, 4: 44, 5: 50, 6: 62, 7: 14, 8: 56}","{(0, 1): 6, (0, 2): 1, (0, 7): 8, (0, 8): 5, (1, 2): 4, (1, 4): 3, (1, 5): 3, (1, 7): 1, (1, 8): 9, (2, 4): 5, (2, 5): 14, (2, 6): 3, (2, 7): 5, (3, 4): 15, (3, 5): 23, (4, 5): 3, (4, 6): 17, (4, 8): 1, (5, 6): 4, (5, 8): 3, (6, 8): 38}",75.10185241699219,21.0,9.0,42.0
48.0,Graph with 9 nodes and 21 edges,"[[0, 0, 1, 1, 1, 0, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0, 1, 0], [1, 1, 1, 0, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 1, 0, 0, 0, 0, 1, 1, 1], [0, 1, 0, 1, 1, 1, 0, 0, 1], [1, 0, 1, 1, 1, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0]]",6.0,4.0,Y,"{0: 30, 1: 10, 2: 38, 3: 6, 4: 18, 5: 34, 6: 14, 7: 26, 8: 22}",Y,"{0: 30, 1: 10, 2: 38, 3: 6, 4: 18, 5: 34, 6: 14, 7: 26, 8: 22}","{(0, 2): 26, (0, 3): 1, (0, 4): 1, (0, 7): 1, (0, 8): 1, (1, 2): 3, (1, 3): 1, (1, 4): 1, (1, 5): 4, (1, 6): 1, (2, 3): 2, (2, 7): 7, (3, 6): 1, (3, 7): 1, (4, 6): 1, (4, 7): 15, (5, 6): 10, (5, 7): 1, (5, 8): 19, (6, 8): 1, (7, 8): 1}",56.02836608886719,21.0,9.0,42.0
48.0,Graph with 9 nodes and 21 edges,"[[0, 0, 1, 1, 1, 0, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0, 1, 0], [1, 1, 1, 0, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 1, 0, 0, 0, 0, 1, 1, 1], [0, 1, 0, 1, 1, 1, 0, 0, 1], [1, 0, 1, 1, 1, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0]]",18.0,7.0,Y,"{0: 74, 1: 67, 2: 60, 3: 53, 4: 46, 5: 39, 6: 32, 7: 25, 8: 18}",Y,"{0: 74, 1: 67, 2: 60, 3: 53, 4: 46, 5: 39, 6: 32, 7: 25, 8: 18}","{(0, 2): 1, (0, 3): 1, (0, 4): 37, (0, 7): 20, (0, 8): 15, (1, 2): 9, (1, 3): 1, (1, 4): 1, (1, 5): 35, (1, 6): 21, (2, 3): 49, (2, 7): 1, (3, 6): 1, (3, 7): 1, (4, 6): 7, (4, 7): 1, (5, 6): 2, (5, 7): 1, (5, 8): 1, (6, 8): 1, (7, 8): 1}",328.7792205810547,21.0,9.0,42.0
48.0,Graph with 9 nodes and 21 edges,"[[0, 0, 1, 1, 1, 0, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0, 1, 0], [1, 1, 1, 0, 0, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 1, 0, 0, 0, 0, 1, 1, 1], [0, 1, 0, 1, 1, 1, 0, 0, 1], [1, 0, 1, 1, 1, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0]]",22.0,2.0,Y,"{0: 38, 1: 36, 2: 34, 3: 32, 4: 30, 5: 28, 6: 26, 7: 24, 8: 22}",Y,"{0: 38, 1: 36, 2: 34, 3: 32, 4: 30, 5: 28, 6: 26, 7: 24, 8: 22}","{(0, 2): 1, (0, 3): 1, (0, 4): 1, (0, 7): 19, (0, 8): 16, (1, 2): 4, (1, 3): 1, (1, 4): 7, (1, 5): 22, (1, 6): 2, (2, 3): 28, (2, 7): 1, (3, 6): 1, (3, 7): 1, (4, 6): 21, (4, 7): 1, (5, 6): 1, (5, 7): 1, (5, 8): 4, (6, 8): 1, (7, 8): 1}",331.1634063720703,21.0,9.0,42.0
49.0,Graph with 9 nodes and 17 edges,"[[0, 1, 0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 1, 1, 0, 0, 1, 0], [0, 0, 0, 1, 1, 0, 0, 1, 0], [1, 1, 1, 0, 1, 0, 1, 0, 0], [1, 1, 1, 1, 0, 1, 1, 0, 0], [0, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 1, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0]]",6.0,1.0,Y,"{0: 11, 1: 9, 2: 14, 3: 12, 4: 10, 5: 8, 6: 7, 7: 13, 8: 6}",Y,"{0: 11, 1: 9, 2: 14, 3: 12, 4: 10, 5: 8, 6: 7, 7: 13, 8: 6}","{(0, 1): 1, (0, 3): 1, (0, 4): 1, (0, 6): 1, (0, 7): 1, (0, 8): 6, (1, 3): 1, (1, 4): 1, (1, 7): 6, (2, 3): 7, (2, 4): 1, (2, 7): 6, (3, 4): 2, (3, 6): 1, (4, 5): 4, (4, 6): 1, (5, 6): 4}",25.033950805664062,17.0,9.0,34.0
49.0,Graph with 9 nodes and 17 edges,"[[0, 1, 0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 1, 1, 0, 0, 1, 0], [0, 0, 0, 1, 1, 0, 0, 1, 0], [1, 1, 1, 0, 1, 0, 1, 0, 0], [1, 1, 1, 1, 0, 1, 1, 0, 0], [0, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 1, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0]]",10.0,7.0,Y,"{0: 17, 1: 66, 2: 59, 3: 52, 4: 38, 5: 24, 6: 31, 7: 45, 8: 10}",Y,"{0: 17, 1: 66, 2: 59, 3: 52, 4: 38, 5: 24, 6: 31, 7: 45, 8: 10}","{(0, 1): 3, (0, 3): 1, (0, 4): 1, (0, 6): 1, (0, 7): 1, (0, 8): 10, (1, 3): 27, (1, 4): 21, (1, 7): 15, (2, 3): 22, (2, 4): 8, (2, 7): 29, (3, 4): 1, (3, 6): 1, (4, 5): 1, (4, 6): 6, (5, 6): 23}",71.04873657226562,17.0,9.0,34.0
