graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
14.0,Graph with 12 nodes and 31 edges,"[[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0], [1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1], [0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]]",8.0,7.0,Y,"{0: 15, 1: 22, 2: 29, 3: 36, 4: 43, 5: 50, 6: 57, 7: 64, 8: 71, 9: 78, 10: 85, 11: 8}","{(0, 1): 13, (0, 3): 1, (0, 6): 1, (1, 3): 3, (1, 5): 1, (1, 6): 1, (1, 8): 1, (1, 9): 1, (1, 10): 1, (1, 11): 1, (2, 3): 27, (2, 8): 1, (2, 9): 1, (3, 4): 3, (3, 5): 1, (3, 7): 1, (4, 6): 40, (5, 6): 9, (5, 7): 1, (5, 8): 5, (5, 9): 33, (6, 9): 1, (6, 10): 1, (6, 11): 4, (7, 8): 1, (7, 9): 41, (7, 10): 19, (7, 11): 1, (8, 10): 63, (9, 11): 1, (10, 11): 1}",2013.9217376708984,175.0,36.0,494.0
14.0,Graph with 12 nodes and 31 edges,"[[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0], [1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1], [0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]]",15.0,5.0,Y,"{0: 20, 1: 25, 2: 30, 3: 35, 4: 40, 5: 45, 6: 50, 7: 55, 8: 60, 9: 65, 10: 70, 11: 15}","{(0, 1): 18, (0, 3): 1, (0, 6): 1, (1, 3): 1, (1, 5): 1, (1, 6): 1, (1, 8): 1, (1, 9): 1, (1, 10): 1, (1, 11): 1, (2, 3): 28, (2, 8): 1, (2, 9): 1, (3, 4): 3, (3, 5): 1, (3, 7): 1, (4, 6): 37, (5, 6): 1, (5, 7): 12, (5, 8): 1, (5, 9): 29, (6, 9): 1, (6, 10): 1, (6, 11): 8, (7, 8): 1, (7, 9): 32, (7, 10): 8, (7, 11): 1, (8, 10): 56, (9, 11): 1, (10, 11): 4}",1981.0199737548828,175.0,36.0,494.0
14.0,Graph with 12 nodes and 31 edges,"[[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0], [1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1], [0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]]",20.0,1.0,Y,"{0: 22, 1: 29, 2: 31, 3: 20, 4: 24, 5: 28, 6: 21, 7: 26, 8: 30, 9: 23, 10: 25, 11: 27}","{(0, 1): 19, (0, 3): 2, (0, 6): 1, (1, 3): 1, (1, 5): 4, (1, 6): 1, (1, 8): 1, (1, 9): 1, (1, 10): 1, (1, 11): 1, (2, 3): 4, (2, 8): 16, (2, 9): 11, (3, 4): 9, (3, 5): 3, (3, 7): 1, (4, 6): 15, (5, 6): 1, (5, 7): 13, (5, 8): 4, (5, 9): 3, (6, 9): 1, (6, 10): 1, (6, 11): 1, (7, 8): 7, (7, 9): 3, (7, 10): 1, (7, 11): 1, (8, 10): 2, (9, 11): 4, (10, 11): 20}",89.88380432128906,175.0,36.0,494.0
14.0,Graph with 12 nodes and 31 edges,"[[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0], [1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1], [0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]]",21.0,1.0,Y,"{0: 31, 1: 24, 2: 32, 3: 23, 4: 22, 5: 25, 6: 26, 7: 27, 8: 29, 9: 21, 10: 28, 11: 30}","{(0, 1): 14, (0, 3): 16, (0, 6): 1, (1, 3): 2, (1, 5): 1, (1, 6): 1, (1, 8): 1, (1, 9): 1, (1, 10): 1, (1, 11): 3, (2, 3): 1, (2, 8): 21, (2, 9): 10, (3, 4): 2, (3, 5): 1, (3, 7): 1, (4, 6): 20, (5, 6): 1, (5, 7): 16, (5, 8): 5, (5, 9): 1, (6, 9): 1, (6, 10): 1, (6, 11): 1, (7, 8): 1, (7, 9): 7, (7, 10): 1, (7, 11): 1, (8, 10): 1, (9, 11): 1, (10, 11): 24}",1710.8917236328125,175.0,36.0,494.0
14.0,Graph with 12 nodes and 31 edges,"[[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0], [1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1], [0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]]",26.0,9.0,Y,"{0: 35, 1: 44, 2: 53, 3: 62, 4: 71, 5: 80, 6: 89, 7: 98, 8: 107, 9: 116, 10: 125, 11: 26}","{(0, 1): 33, (0, 3): 1, (0, 6): 1, (1, 3): 5, (1, 5): 1, (1, 6): 1, (1, 8): 1, (1, 9): 1, (1, 10): 1, (1, 11): 1, (2, 3): 51, (2, 8): 1, (2, 9): 1, (3, 4): 3, (3, 5): 1, (3, 7): 1, (4, 6): 68, (5, 6): 1, (5, 7): 1, (5, 8): 23, (5, 9): 53, (6, 9): 1, (6, 10): 1, (6, 11): 16, (7, 8): 1, (7, 9): 59, (7, 10): 35, (7, 11): 1, (8, 10): 81, (9, 11): 1, (10, 11): 7}",1516.103744506836,175.0,36.0,494.0
15.0,Graph with 12 nodes and 36 edges,"[[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0], [1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0], [1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0], [1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1], [0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0], [1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1], [1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1], [0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]]",10.0,5.0,Y,"{0: 15, 1: 20, 2: 25, 3: 30, 4: 35, 5: 40, 6: 45, 7: 50, 8: 55, 9: 10, 10: 60, 11: 65}","{(0, 1): 10, (0, 2): 1, (0, 3): 1, (0, 5): 1, (0, 6): 1, (0, 7): 1, (1, 3): 4, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 8): 1, (1, 9): 1, (1, 10): 1, (2, 3): 20, (2, 5): 1, (2, 6): 1, (2, 8): 2, (3, 4): 1, (3, 5): 1, (3, 7): 1, (3, 8): 1, (3, 11): 1, (4, 6): 10, (4, 8): 22, (4, 10): 1, (5, 7): 1, (5, 8): 1, (5, 10): 34, (6, 7): 1, (6, 8): 4, (6, 9): 9, (6, 11): 18, (7, 8): 1, (7, 11): 45, (8, 10): 23, (10, 11): 1}",1757.8601837158203,180.0,36.0,504.0
15.0,Graph with 12 nodes and 36 edges,"[[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0], [1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0], [1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0], [1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1], [0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0], [1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1], [1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1], [0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]]",13.0,9.0,Y,"{0: 103, 1: 76, 2: 49, 3: 94, 4: 40, 5: 112, 6: 67, 7: 22, 8: 31, 9: 85, 10: 58, 11: 13}","{(0, 1): 1, (0, 2): 45, (0, 3): 4, (0, 5): 7, (0, 6): 45, (0, 7): 1, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 8): 1, (1, 9): 69, (1, 10): 1, (2, 3): 1, (2, 5): 1, (2, 6): 1, (2, 8): 1, (3, 4): 1, (3, 5): 65, (3, 7): 17, (3, 8): 1, (3, 11): 4, (4, 6): 1, (4, 8): 1, (4, 10): 36, (5, 7): 1, (5, 8): 24, (5, 10): 13, (6, 7): 1, (6, 8): 1, (6, 9): 16, (6, 11): 1, (7, 8): 1, (7, 11): 1, (8, 10): 1, (10, 11): 7}",1805.0670623779297,180.0,36.0,504.0
15.0,Graph with 12 nodes and 36 edges,"[[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0], [1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0], [1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0], [1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1], [0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0], [1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0], [1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1], [1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1], [0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]]",20.0,1.0,Y,"{0: 22, 1: 30, 2: 21, 3: 20, 4: 24, 5: 28, 6: 26, 7: 31, 8: 29, 9: 23, 10: 27, 11: 25}","{(0, 1): 1, (0, 2): 4, (0, 3): 1, (0, 5): 5, (0, 6): 1, (0, 7): 10, (1, 3): 1, (1, 4): 3, (1, 5): 1, (1, 6): 2, (1, 8): 1, (1, 9): 20, (1, 10): 1, (2, 3): 2, (2, 5): 3, (2, 6): 5, (2, 8): 7, (3, 4): 1, (3, 5): 1, (3, 7): 1, (3, 8): 1, (3, 11): 12, (4, 6): 4, (4, 8): 13, (4, 10): 3, (5, 7): 7, (5, 8): 1, (5, 10): 10, (6, 7): 9, (6, 8): 1, (6, 9): 3, (6, 11): 1, (7, 8): 1, (7, 11): 3, (8, 10): 4, (10, 11): 9}",117.77877807617188,180.0,36.0,504.0
18.0,Graph with 12 nodes and 29 edges,"[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1], [1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1], [1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0]]",12.0,1.0,Y,"{0: 14, 1: 16, 2: 13, 3: 17, 4: 22, 5: 12, 6: 18, 7: 23, 8: 20, 9: 15, 10: 21, 11: 19}","{(0, 7): 9, (0, 10): 4, (0, 11): 1, (1, 2): 4, (1, 3): 6, (1, 9): 1, (1, 10): 2, (1, 11): 3, (2, 5): 1, (2, 6): 2, (2, 8): 5, (2, 10): 1, (3, 4): 9, (3, 7): 1, (3, 10): 1, (4, 7): 1, (4, 9): 3, (4, 10): 8, (4, 11): 1, (5, 11): 11, (6, 8): 4, (6, 9): 8, (6, 10): 3, (6, 11): 1, (7, 8): 11, (7, 9): 1, (9, 10): 1, (9, 11): 1, (10, 11): 1}",76.05552673339844,173.0,36.0,490.0
18.0,Graph with 12 nodes and 29 edges,"[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1], [0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1], [0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1], [1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0], [0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1], [1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0]]",14.0,5.0,Y,"{0: 69, 1: 39, 2: 59, 3: 34, 4: 19, 5: 24, 6: 49, 7: 64, 8: 14, 9: 44, 10: 29, 11: 54}","{(0, 7): 59, (0, 10): 1, (0, 11): 9, (1, 2): 1, (1, 3): 19, (1, 9): 17, (1, 10): 1, (1, 11): 1, (2, 5): 1, (2, 6): 45, (2, 8): 11, (2, 10): 1, (3, 4): 1, (3, 7): 1, (3, 10): 13, (4, 7): 1, (4, 9): 6, (4, 10): 10, (4, 11): 1, (5, 11): 23, (6, 8): 1, (6, 9): 1, (6, 10): 1, (6, 11): 1, (7, 8): 2, (7, 9): 1, (9, 10): 1, (9, 11): 18, (10, 11): 1}",2167.940139770508,173.0,36.0,490.0
19.0,Graph with 12 nodes and 29 edges,"[[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1], [0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]]",24.0,2.0,Y,"{0: 28, 1: 32, 2: 34, 3: 24, 4: 26, 5: 40, 6: 36, 7: 46, 8: 44, 9: 30, 10: 42, 11: 38}","{(0, 1): 4, (0, 3): 1, (0, 4): 1, (0, 5): 21, (0, 9): 1, (1, 2): 20, (1, 8): 1, (1, 11): 7, (2, 4): 1, (2, 9): 11, (2, 10): 1, (2, 11): 1, (3, 5): 10, (3, 6): 1, (3, 7): 1, (3, 11): 11, (4, 7): 1, (4, 8): 22, (4, 9): 1, (5, 8): 1, (5, 10): 8, (6, 7): 20, (6, 9): 1, (6, 10): 13, (6, 11): 1, (7, 9): 11, (7, 11): 13, (8, 10): 20, (9, 11): 5}",65.08827209472656,173.0,36.0,490.0
19.0,Graph with 12 nodes and 29 edges,"[[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1], [0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]]",24.0,4.0,Y,"{0: 28, 1: 36, 2: 40, 3: 44, 4: 48, 5: 52, 6: 24, 7: 56, 8: 60, 9: 64, 10: 32, 11: 68}","{(0, 1): 1, (0, 3): 1, (0, 4): 1, (0, 5): 1, (0, 9): 24, (1, 2): 1, (1, 8): 1, (1, 11): 33, (2, 4): 1, (2, 9): 1, (2, 10): 6, (2, 11): 31, (3, 5): 1, (3, 6): 1, (3, 7): 40, (3, 11): 1, (4, 7): 9, (4, 8): 1, (4, 9): 36, (5, 8): 49, (5, 10): 1, (6, 7): 5, (6, 9): 1, (6, 10): 16, (6, 11): 1, (7, 9): 1, (7, 11): 1, (8, 10): 9, (9, 11): 1}",818.9678192138672,173.0,36.0,490.0
21.0,Graph with 12 nodes and 25 edges,"[[0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1], [1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1], [0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0], [1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]]",10.0,3.0,Y,"{0: 13, 1: 16, 2: 19, 3: 22, 4: 25, 5: 28, 6: 31, 7: 34, 8: 37, 9: 40, 10: 10, 11: 43}","{(0, 3): 2, (0, 4): 1, (0, 5): 8, (0, 8): 2, (1, 5): 2, (1, 8): 14, (2, 4): 1, (2, 11): 18, (3, 4): 1, (3, 8): 13, (3, 9): 6, (4, 5): 1, (4, 7): 7, (4, 9): 12, (4, 10): 1, (4, 11): 1, (5, 6): 5, (5, 7): 10, (5, 9): 2, (6, 8): 8, (6, 9): 2, (6, 11): 16, (7, 9): 17, (9, 10): 1, (10, 11): 8}",1123.9051818847656,169.0,36.0,482.0
22.0,Graph with 12 nodes and 32 edges,"[[0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0], [1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1], [0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0], [0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1], [0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0], [1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0], [1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]]",16.0,9.0,Y,"{0: 97, 1: 52, 2: 115, 3: 70, 4: 16, 5: 34, 6: 25, 7: 106, 8: 43, 9: 88, 10: 61, 11: 79}","{(0, 2): 1, (0, 3): 1, (0, 6): 1, (0, 8): 31, (0, 9): 14, (0, 10): 1, (0, 11): 48, (1, 2): 47, (1, 5): 4, (1, 8): 1, (2, 4): 1, (2, 7): 63, (2, 8): 1, (2, 9): 1, (2, 11): 1, (3, 4): 1, (3, 5): 1, (3, 6): 1, (3, 8): 7, (3, 10): 58, (3, 11): 1, (4, 7): 1, (4, 8): 1, (4, 9): 11, (4, 10): 1, (5, 8): 1, (5, 11): 28, (6, 8): 1, (6, 9): 21, (6, 11): 1, (7, 9): 41, (7, 10): 1}",2149.820327758789,176.0,36.0,496.0
24.0,Graph with 12 nodes and 27 edges,"[[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1], [1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1], [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]]",20.0,1.0,Y,"{0: 31, 1: 25, 2: 24, 3: 30, 4: 21, 5: 26, 6: 27, 7: 29, 8: 28, 9: 23, 10: 20, 11: 22}","{(0, 1): 5, (0, 3): 1, (0, 5): 23, (0, 8): 1, (0, 9): 1, (1, 6): 9, (1, 7): 1, (1, 8): 1, (1, 11): 9, (2, 7): 23, (2, 9): 1, (3, 4): 18, (3, 7): 1, (3, 10): 1, (3, 11): 9, (4, 8): 2, (4, 9): 1, (5, 7): 1, (5, 8): 1, (5, 11): 1, (6, 9): 18, (7, 8): 2, (7, 11): 1, (8, 9): 1, (8, 10): 19, (8, 11): 1, (9, 11): 1}",2841.949462890625,171.0,36.0,486.0
24.0,Graph with 12 nodes and 27 edges,"[[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1], [1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1], [1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]]",28.0,9.0,Y,"{0: 37, 1: 46, 2: 55, 3: 64, 4: 73, 5: 82, 6: 91, 7: 100, 8: 109, 9: 118, 10: 28, 11: 127}","{(0, 1): 2, (0, 3): 1, (0, 5): 32, (0, 8): 1, (0, 9): 1, (1, 6): 41, (1, 7): 1, (1, 8): 1, (1, 11): 1, (2, 7): 48, (2, 9): 7, (3, 4): 34, (3, 7): 1, (3, 10): 27, (3, 11): 1, (4, 8): 38, (4, 9): 1, (5, 7): 48, (5, 8): 1, (5, 11): 1, (6, 9): 50, (7, 8): 1, (7, 11): 1, (8, 9): 1, (8, 10): 1, (8, 11): 65, (9, 11): 58}",1431.9419860839844,171.0,36.0,486.0
